Library Source,Added,Title,Title Short,Series,Book Numbers,Blurb,Authors,Narrators,Tags,Categories,Parent Category,Child Category,Length,Progress,Release Date,Publishers,My Rating,Rating,Ratings,Favorite,Format,Language,Whispersync,From Plus Catalog,Unavailable,Archived,Downloaded,Store Page Changed,Store Page Missing,ASIN,ISBN10,ISBN13,Summary,People Also Bought,Store Page Url,Sample,Web Player,Cover,Search In Goodreads,Collection Ids,Subtitle,Podcast Parent,Is New
Main,129,Quarantine,Quarantine,,,"In 2034, the stars went out. An unknown agency surrounded the solar system with an impenetrable barrier, concealing the universe from humanity’s gaze....",Greg Egan,Adam Epstein,,,,,,3h 24m left,,,,,,,,,,,,,,,true,B00GCRQ27U,,,,,https://audible.com/pd/B00GCRQ27U?ipRedirectOverride=true&overrideBaseCountry=true,,https://www.audible.com/webplayer?asin=B00GCRQ27U,https://m.media-amazon.com/images/I/61Q6uLGGlpL._SL500_.jpg,https://www.goodreads.com/search?q=Greg%20Egan%20-%20Quarantine,,,,true
Main,128,Antifa: The Anti-Fascist Handbook,Antifa,,,"In the wake of tragic events in Charlottesville, Virginia, and Donald Trump's initial refusal to denounce the white nationalists behind it all, the ""antifa"" opposition movement is suddenly appearing everywhere. But what is it, precisely? And where did it come from? As long as there has been...",Mark Bray,Keith Szarabajka,"World, Politics & Government, Western Europe, Political Science, Socialism, Western, History & Theory, Interwar Period, Europe, Social justice, Liberalism",History > Europe,History,Europe,7h 37m ,Finished,2017-11-28,"Blackstone Audio, Inc.",,4.1,686,,Unabridged Audiobook,English,available,true,true,,,,,B076B71PGL,,,"<p>In the wake of tragic events in Charlottesville, Virginia, and Donald Trump's initial refusal to denounce the white nationalists behind it all, the ""antifa"" opposition movement is suddenly appearing everywhere. But what is it, precisely? And where did it come from? </p> <p>As long as there has been fascism, there has been anti-fascism - also known as ""antifa."" Born out of resistance to Mussolini and Hitler in Europe during the 1920s and '30s, the antifa movement has suddenly burst into the headlines amid opposition to the Trump administration and the alt-right. They could be seen in news reports, often clad all in black with balaclavas covering their faces, demonstrating at the presidential inauguration, and on California college campuses protesting far-right speakers, and most recently, on the streets of Charlottesville, Virginia, protecting, among others, a group of ministers including Cornel West from neo-Nazi violence. (West would later tell reporters, ""The anti-fascists saved our lives."") </p> <p>Simply, antifa aims to deny fascists the opportunity to promote their oppressive politics, and to protect tolerant communities from acts of violence promulgated by fascists. Critics say shutting down political adversaries is anti-democratic; antifa adherents argue that the horrors of fascism must never be allowed the slightest chance to triumph again. </p> <p>In a smart and gripping investigation, historian and former Occupy Wall Street organizer Mark Bray provides a detailed survey of the full history of anti-fascism from its origins to the present day - the first transnational history of postwar anti-fascism in English. Based on interviews with anti-fascists from around the world, <i>Antifa</i> details the tactics of the movement and the philosophy behind it, offering insight into the growing but little-understood resistance fighting back against fascism in all its guises. </p>",,https://audible.com/pd/B076B71PGL?ipRedirectOverride=true&overrideBaseCountry=true,,https://www.audible.com/webplayer?asin=B076B71PGL,https://m.media-amazon.com/images/I/51Xl2gOZs0L._SL500_.jpg,https://www.goodreads.com/search?q=Mark%20Bray%20-%20Antifa,__AYCL,The Anti-Fascist Handbook,,true
Main,127,Parable of the Sower,Parable of the Sower,Earthseed (book 1),1,"Hugo and Nebula Award-winning author Octavia E. Butler paints a stunning portrait of an all-too-believable near future. As with Kindred and her other critically-acclaimed novels, Parable of the Sower skillfully combines startling visionary and socially realistic concepts. God is change. That is...",Octavia E. Butler,Lynne Thigpen,,,,,,9h 36m left,,,,,,,,,,,,,,,true,B002V0PQ4C,,,,,https://audible.com/pd/B002V0PQ4C?ipRedirectOverride=true&overrideBaseCountry=true,,https://www.audible.com/webplayer?asin=B002V0PQ4C,https://m.media-amazon.com/images/I/51uDnVG1qdL._SL500_.jpg,https://www.goodreads.com/search?q=Octavia%20E.%20Butler%20-%20Parable%20of%20the%20Sower,,,,true
Main,126,The Precipice: Existential Risk and the Future of Humanity,The Precipice: Existential Risk and the Future of Humanity,,,"This urgent and eye-opening book makes the case that protecting humanity's future is the central challenge of our time. If all goes well, human history is just beginning. Our species could survive for billions of years - enough time to end disease, poverty, and injustice, and to flourish in ways...",Toby Ord,Toby Ord,,,,,,Finished,,,5,,,,,,,,,,,,true,1980073953,,,,,https://audible.com/pd/1980073953?ipRedirectOverride=true&overrideBaseCountry=true,,https://www.audible.com/webplayer?asin=1980073953,https://m.media-amazon.com/images/I/41DHXOG8JCL._SL500_.jpg,https://www.goodreads.com/search?q=Toby%20Ord%20-%20The%20Precipice%3A%20Existential%20Risk%20and%20the%20Future%20of%20Humanity,,,,true
Main,125,Contact,Contact,,,The Pulitzer Prize–winning author of Cosmos and renowned astronomer Carl Sagan’s international bestseller about the discovery of an advanced civilization in the depths of space remains the “greatest adventure of all time” (Associated Press). The future is here…in an adventure of cosmic...,Carl Sagan,Laurel Lefkow,,,,,14h 45m,,,,5,,,,,,,,,,,,true,B007NLZ9SM,,,,,https://audible.com/pd/B007NLZ9SM?ipRedirectOverride=true&overrideBaseCountry=true,,https://www.audible.com/webplayer?asin=B007NLZ9SM,https://m.media-amazon.com/images/I/51RwDIgQUML._SL500_.jpg,https://www.goodreads.com/search?q=Carl%20Sagan%20-%20Contact,,,,true
Main,124,Dreams of Other Worlds: The Amazing Story of Unmanned Space Exploration,Dreams of Other Worlds: The Amazing Story of Unmanned Space Exploration,,,Dreams of Other Worlds describes the unmanned space missions that have opened new windows on distant worlds.....,"Chris Impey, Holly Henry",Matthew Josdal,,,,,,11h 56m left,,,,,,,,,,,,,,,true,B00ISXD562,,,,,https://audible.com/pd/B00ISXD562?ipRedirectOverride=true&overrideBaseCountry=true,,https://www.audible.com/webplayer?asin=B00ISXD562,https://m.media-amazon.com/images/I/51TCJIvk7hL._SL500_.jpg,https://www.goodreads.com/search?q=Chris%20Impey%20-%20Dreams%20of%20Other%20Worlds%3A%20The%20Amazing%20Story%20of%20Unmanned%20Space%20Exploration,,,,true
Main,123,"Me and White Supremacy: Combat Racism, Change the World, and Become a Good Ancestor","Me and White Supremacy: Combat Racism, Change the World, and Become a Good Ancestor",,,"Based off the original workbook, Me and White Supremacy teaches listeners how to dismantle the privilege within themselves so that they can stop (often unconsciously) inflicting damage on people of color, and in turn, help other white people do better, too....",Layla F. Saad,Layla F. Saad,,,,,,Finished,,,,,,,,,,,,,,,true,1094135461,,,,,https://audible.com/pd/1094135461?ipRedirectOverride=true&overrideBaseCountry=true,,https://www.audible.com/webplayer?asin=1094135461,https://m.media-amazon.com/images/I/51qKj6x-9BL._SL500_.jpg,https://www.goodreads.com/search?q=Layla%20F.%20Saad%20-%20Me%20and%20White%20Supremacy%3A%20Combat%20Racism%2C%20Change%20the%20World%2C%20and%20Become%20a%20Good%20Ancestor,,,,true
Main,122,Born a Crime: Stories from a South African Childhood,Born a Crime: Stories from a South African Childhood,,,Comedian Trevor Noah offers listeners a glimpse into his childhood during apartheid in South Africa in this award-winning memoir.,Trevor Noah,Trevor Noah,,,,,,Finished,,,,,,,,,,,,,,true,true,B01IW9TQPK,,,,,https://audible.com/pd/B01IW9TQPK?ipRedirectOverride=true&overrideBaseCountry=true,,https://www.audible.com/webplayer?asin=B01IW9TQPK,https://m.media-amazon.com/images/I/51Mc--F6zGL._SL500_.jpg,https://www.goodreads.com/search?q=Trevor%20Noah%20-%20Born%20a%20Crime%3A%20Stories%20from%20a%20South%20African%20Childhood,,,,true
Main,121,Energy and Civilization: A History,Energy and Civilization: A History,,,Energy is the only universal currency; it is necessary for getting anything done. The conversion of energy on Earth ranges from terra-forming forces of plate tectonics to cumulative erosive effects of raindrops. Life on Earth depends on the photosynthetic conversion of solar energy into plant...,Vaclav Smil,David Colacci,,,,,,13h 17m left,,,,,,,,,,,,,,,true,B07CLK27JZ,,,,,https://audible.com/pd/B07CLK27JZ?ipRedirectOverride=true&overrideBaseCountry=true,,https://www.audible.com/webplayer?asin=B07CLK27JZ,https://m.media-amazon.com/images/I/61uWZselivL._SL500_.jpg,https://www.goodreads.com/search?q=Vaclav%20Smil%20-%20Energy%20and%20Civilization%3A%20A%20History,,,,true
Main,120,White Fragility: Why It's So Hard for White People to Talk About Racism,White Fragility: Why It's So Hard for White People to Talk About Racism,,,"The New York Times best-selling book exploring the counterproductive reactions white people have when their assumptions about race are challenged, and how these reactions maintain racial inequality. In this “vital, necessary, and beautiful book” (Michael Eric Dyson), antiracist educator...","Robin DiAngelo, Michael Eric Dyson - introduction",Amy Landon,,,,,,Finished,,,,,,,,,,,,,,,true,B07D6XN8RJ,,,,,https://audible.com/pd/B07D6XN8RJ?ipRedirectOverride=true&overrideBaseCountry=true,,https://www.audible.com/webplayer?asin=B07D6XN8RJ,https://m.media-amazon.com/images/I/51cbulOJkgL._SL500_.jpg,https://www.goodreads.com/search?q=Robin%20DiAngelo%20-%20White%20Fragility%3A%20Why%20It's%20So%20Hard%20for%20White%20People%20to%20Talk%20About%20Racism,,,,true
Main,119,Blue Mars,Blue Mars,Mars Trilogy (book 3),3,"Acclaimed visionary author Kim Stanley Robinson is a Hugo and Nebula Award-winner. Blue Mars is the final volume in Robinson's seminal science-fiction trilogy, which began with Red Mars and continues with Green Mars. The once red and barren terrain of Mars is now green and rich with life - plant...",Kim Stanley Robinson,Richard Ferrone,,,,,,19h 28m left,,,,,,,,,,,,,,,true,B002V8DFL0,,,,,https://audible.com/pd/B002V8DFL0?ipRedirectOverride=true&overrideBaseCountry=true,,https://www.audible.com/webplayer?asin=B002V8DFL0,https://m.media-amazon.com/images/I/51Wr9liRZdL._SL500_.jpg,https://www.goodreads.com/search?q=Kim%20Stanley%20Robinson%20-%20Blue%20Mars,,,,true
Main,118,New York 2140,New York 2140,,,"New York Times bestselling author Kim Stanley Robinson returns with a bold and brilliant vision of New York City in the next century. As the sea levels rose, every street became a canal. Every skyscraper an island. For the residents of one apartment building in Madison Square, however, New York...",Kim Stanley Robinson,"Suzanne Toren, Robin Miles, Peter Ganim, Jay Snyder, Caitlin Kelly, Michael Crouch, Ryan Vincent Anderson, Christopher Ryan Grant, Robert Blumenfeld",,,,,,Finished,,,,,,,,,,,,,,,true,B01NAM6ESU,,,,,https://audible.com/pd/B01NAM6ESU?ipRedirectOverride=true&overrideBaseCountry=true,,https://www.audible.com/webplayer?asin=B01NAM6ESU,https://m.media-amazon.com/images/I/51rnWxGhvSL._SL500_.jpg,https://www.goodreads.com/search?q=Kim%20Stanley%20Robinson%20-%20New%20York%202140,,,,true
Main,117,Green Mars,Green Mars,Mars Trilogy (book 2),2,"In Red Mars, Kim Stanley Robinson imagined a near future in which humankind established the first colonies on Mars and began to make the planet inhabitable for humans. In this stunning sequel to that Nebula Award-winning novel, Robinson takes the colonization of Mars to a new generation, with a...",Kim Stanley Robinson,Richard Ferrone,,,,,,Finished,,,5,,,,,,,,,,,,true,B002V5IUXQ,,,,,https://audible.com/pd/B002V5IUXQ?ipRedirectOverride=true&overrideBaseCountry=true,,https://www.audible.com/webplayer?asin=B002V5IUXQ,https://m.media-amazon.com/images/I/61V33tVX6RL._SL500_.jpg,https://www.goodreads.com/search?q=Kim%20Stanley%20Robinson%20-%20Green%20Mars,,,,true
Main,116,Kim Stanley Robinson: Audible Sessions: FREE Exclusive Interview,Kim Stanley Robinson: Audible Sessions: FREE Exclusive Interview,,,"Kim Stanley Robinson joins Nick Glynn in the Audible Studios to talk about his new novel, New York 2140....",Nick Glynn,Kim Stanley Robinson,,,,,,Finished,,,,,,,,,,,,,,,true,B071LPTGXM,,,,,https://audible.com/pd/B071LPTGXM?ipRedirectOverride=true&overrideBaseCountry=true,,https://www.audible.com/webplayer?asin=B071LPTGXM,https://m.media-amazon.com/images/I/51YzHL0v7qL._SL500_.jpg,https://www.goodreads.com/search?q=Nick%20Glynn%20-%20Kim%20Stanley%20Robinson%3A%20Audible%20Sessions%3A%20FREE%20Exclusive%20Interview,,,,true
Main,115,Life 3.0: Being Human in the Age of Artificial Intelligence,Life 3.0: Being Human in the Age of Artificial Intelligence,,,"New York Times Best Seller How will Artificial Intelligence affect crime, war, justice, jobs, society and our very sense of being human? The rise of AI has the potential to transform our future more than any other technology—and there’s nobody better qualified or situated to explore that...",Max Tegmark,Rob Shapiro,,,,,,11h 35m left,,,5,,,,,,,,,,,,true,B0742K1G4Q,,,,,https://audible.com/pd/B0742K1G4Q?ipRedirectOverride=true&overrideBaseCountry=true,,https://www.audible.com/webplayer?asin=B0742K1G4Q,https://m.media-amazon.com/images/I/41LErrZpDHL._SL500_.jpg,https://www.goodreads.com/search?q=Max%20Tegmark%20-%20Life%203.0%3A%20Being%20Human%20in%20the%20Age%20of%20Artificial%20Intelligence,,,,true
Main,114,The Rise and Fall of the Dinosaurs: A New History of a Lost World,The Rise and Fall of the Dinosaurs: A New History of a Lost World,,,"A sweeping and revelatory new history of the age of dinosaurs, from one of our finest young scientists. """"THE ULTIMATE DINOSAUR BIOGRAPHY."""" — Scientific American The dinosaurs. Sixty-six million years ago, the Earth’s most fearsome creatures vanished. Today they remain one of our planet’s...",Steve Brusatte,Patrick Lawlor,,,,,,Finished,,,,,,,,,,,,,,,true,B079SLCQGF,,,,,https://audible.com/pd/B079SLCQGF?ipRedirectOverride=true&overrideBaseCountry=true,,https://www.audible.com/webplayer?asin=B079SLCQGF,https://m.media-amazon.com/images/I/51Vcus55ZhL._SL500_.jpg,https://www.goodreads.com/search?q=Steve%20Brusatte%20-%20The%20Rise%20and%20Fall%20of%20the%20Dinosaurs%3A%20A%20New%20History%20of%20a%20Lost%20World,,,,true
Main,113,The Audacity of Hope: Thoughts on Reclaiming the American Dream,The Audacity of Hope: Thoughts on Reclaiming the American Dream,,,"In July 2004, Barack Obama electrified the Democratic National Convention with an address that spoke to Americans across the political spectrum. Now, in The Audacity of Hope, Senator Obama calls for a different brand of politics–a politics for those weary of bitter partisanship and alienated...",Barack Obama,Barack Obama,,,,,,Finished,,,,,,,,,,,,,,,true,B002UZYUNQ,,,,,https://audible.com/pd/B002UZYUNQ?ipRedirectOverride=true&overrideBaseCountry=true,,https://www.audible.com/webplayer?asin=B002UZYUNQ,https://m.media-amazon.com/images/I/41SsyUvRG6L._SL500_.jpg,https://www.goodreads.com/search?q=Barack%20Obama%20-%20The%20Audacity%20of%20Hope%3A%20Thoughts%20on%20Reclaiming%20the%20American%20Dream,,,,true
Main,112,Priced Out: The Economic and Ethical Costs of American Health Care,Priced Out: The Economic and Ethical Costs of American Health Care,,,"From a giant of health care policy, an engaging and enlightening account of why American health care is so expensive - and why it doesn't have to be. Uwe Reinhardt was a towering figure and moral conscience of health care policy in the United States and beyond. Famously bipartisan, he...","Uwe E. Reinhardt, Paul Krugman - Foreword, William H. Frist - Foreword",Bob Souer,,,,,,Finished,,,,,,,,,,,,,,,true,1400121205,,,,,https://audible.com/pd/1400121205?ipRedirectOverride=true&overrideBaseCountry=true,,https://www.audible.com/webplayer?asin=1400121205,https://m.media-amazon.com/images/I/51ybJVSf41L._SL500_.jpg,https://www.goodreads.com/search?q=Uwe%20E.%20Reinhardt%20-%20Priced%20Out%3A%20The%20Economic%20and%20Ethical%20Costs%20of%20American%20Health%20Care,,,,true
